"scientificName","decimalLongitude","decimalLatitude"
"Ctenophorus decresii",138.38803,-35.63467
"Ctenophorus",140.88584,-28.14133
"Tympanocryptis lineata",137.73965,-27.89441
"Ctenophorus",140.74176,-35.64852
"Ctenophorus",137.35371,-33.35896
"Pogona vitticeps",139.61425,-28.06906
"Ctenophorus pictus",136.86152,-30.43713
"Ctenophorus pictus",138.48376,-34.87652
"Ctenophorus reticulatus",133.63213,-26.95809
"Moloch horridus",135.52263,-32.85407
"Ctenophorus",137.99209,-30.35977
"Tympanocryptis tetraporophora",137.44374,-31.28966
"Pogona vitticeps",139.77469,-28.0738
"Ctenophorus pictus",137.27482,-29.35825
"Diporiphora nobbi",140.15649,-33.93998
"Tympanocryptis intima",136.87101,-30.41387
"Ctenophorus nuchalis",136.95014,-30.39866
"Tympanocryptis intima",136.85331,-30.41532
"Ctenophorus modestus",138.60085,-31.53605
"Pogona vitticeps",140.32869,-35.80199
"Pogona minor",131.73787,-28.53698
"Ctenophorus decresii",139.17314,-34.72911
"Ctenophorus pictus",140.15649,-33.93998
"Pogona vitticeps",140.47931,-27.87899
"Ctenophorus pictus",131.17693,-31.42552
"Tympanocryptis intima",136.85331,-30.41532
"Ctenophorus pictus",138.16335,-27.87449
"Tympanocryptis tetraporophora",139.64737,-30.13469
"Ctenophorus pictus",140.62273,-33.66491
"Ctenophorus pictus",135.04052,-32.62483
"Ctenophorus modestus",139.44864,-30.11879
"Diporiphora nobbi",140.18498,-34.03593
"Ctenophorus",137.27089,-33.51785
"Ctenophorus modestus",138.30588,-31.9268
"Ctenophorus rufescens",132.5223,-26.9998
"Ctenophorus pictus",131.52134,-31.46796
"Tympanocryptis intima",137.2751,-29.66646
"Ctenophorus pictus",137.70877,-29.45207
"Ctenophorus spinodomus",140.1533,-33.75989
"Ctenophorus modestus",138.60203,-31.54044
"Ctenophorus pictus",140.26205,-27.33287
"Ctenophorus",136.22994,-33.2687
"Ctenophorus nuchalis",136.85227,-30.32534
"Ctenophorus",140.36772,-35.74063
"Tympanocryptis intima",136.78907,-30.53677
"Ctenophorus pictus",140.48727,-35.6461
"Ctenophorus pictus",133.13193,-32.13404
"Ctenophorus cristatus",135.54342,-30.50644
"Ctenophorus spinodomus",140.49664,-33.98604
"Ctenophorus",140.88584,-28.14133
"Ctenophorus",136.03784,-33.76112
"Pogona vitticeps",139.29413,-30.54177
"Pogona vitticeps",140.88854,-26.45712
"Tympanocryptis intima",138.01735,-29.97591
"Ctenophorus spinodomus",140.1533,-33.75989
"Ctenophorus spinodomus",140.6414,-34.17477
"Tympanocryptis intima",135.66083,-29.30094
"Tympanocryptis tetraporophora",136.87101,-30.41387
"Ctenophorus pictus",136.95039,-30.42814
"Ctenophorus pictus",138.85782,-28.46577
"Ctenophorus nuchalis",136.88002,-30.44257
"Amphibolurus norrisi",136.53371,-33.36431
"Ctenophorus pictus",140.1533,-33.75989
"Pogona vitticeps",136.92842,-30.38784
"Ctenophorus fionni",135.53509,-34.78781
"Amphibolurus norrisi",140.87098,-35.73635
"Ctenophorus",140.48087,-35.00241
"Ctenophorus",140.42113,-35.71235
"Ctenophorus",136.86928,-30.45026
"Ctenophorus isolepis",132.6907,-30.6775
"Ctenophorus modestus",139.22567,-30.40444
"Tympanocryptis intima",140.34527,-26.38537
"Ctenophorus mckenziei",132.18394,-31.53058
"Tympanocryptis intima",136.87101,-30.41387
"Ctenophorus",140.45145,-34.94022
"Diporiphora winneckei",140.79331,-26.87227
"Ctenophorus pictus",136.84948,-30.39758
"Ctenophorus pictus",140.49664,-33.98604
"Ctenophorus pictus",136.87096,-30.41384
"Ctenophorus modestus",139.42246,-30.10348
"Ctenophorus pictus",138.48391,-34.88107
"Ctenophorus nuchalis",136.87101,-30.41387
"Ctenophorus",140.45145,-34.94022
"Pogona vitticeps",140.62715,-35.1106
"Diporiphora nobbi",140.80316,-33.97187
"Ctenophorus",140.50101,-35.84683
"Pogona vitticeps",136.85331,-30.41532
"Ctenophorus pictus",140.49664,-33.98604
"Ctenophorus",133.54948,-31.81311
"Ctenophorus",136.86223,-30.45198
"Tympanocryptis lineata",136.86223,-30.45198
"Ctenophorus cristatus",133.47356,-31.77064
"Tympanocryptis lineata",140.42113,-35.71235
"Ctenophorus spinodomus",139.99033,-33.93986
"Pogona vitticeps",139.86729,-28.07748
"Ctenophorus",140.30435,-35.74348
"Pogona vitticeps",138.06441,-30.32078
"Ctenophorus nuchalis",136.86223,-30.45198
"Tympanocryptis lineata",136.81159,-30.49785
"Moloch horridus",133.44985,-31.73375
"Tympanocryptis houstoni",132.05951,-31.61039
"Ctenophorus isolepis",130.14089,-29.53052
"Ctenophorus isolepis",131.85083,-30.01528
"Ctenophorus isolepis",136.39882,-26.26005
"Pogona minor",135.86474,-32.91304
"Ctenophorus",136.81159,-30.49785
"Tympanocryptis lineata",136.81159,-30.49785
"Ctenophorus",136.84907,-30.38566
"Ctenophorus cristatus",131.58428,-31.48191
"Diporiphora winneckei",138.84443,-29.46316
"Ctenophorus pictus",139.98546,-29.3998
"Pogona vitticeps",136.49339,-26.319
"Ctenophorus isolepis",140.90741,-26.91012
"Ctenophorus",136.81159,-30.49785
"Ctenophorus nuchalis",136.81159,-30.49785
"Ctenophorus cristatus",137.07242,-33.22333
"Ctenophorus pictus",138.48365,-34.88162
"Pogona minor",135.86474,-32.91304
"Pogona minor",135.52263,-32.85407
"Pogona minor",131.64172,-31.35723
"Ctenophorus isolepis",136.39882,-26.26005
"Ctenophorus",140.56288,-35.87281
"Ctenophorus cristatus",135.89575,-33.12995
"Moloch horridus",129.32378,-29.50225
"Pogona vitticeps",140.92465,-34.97995
"Pogona barbata",139.99033,-33.93986
"Ctenophorus",140.38354,-35.64638
"Ctenophorus cristatus",131.96615,-29.90024
"Ctenophorus pictus",140.18859,-33.96885
"Ctenophorus",140.49658,-35.87301
"Pogona minor",135.61953,-32.60682
"Ctenophorus",137.08526,-33.17734
"Ctenophorus pictus",140.41284,-33.91828
"Ctenophorus pictus",135.35599,-33.39999
"Ctenophorus nuchalis",136.85331,-30.41532
"Pogona vitticeps",138.14567,-33.05197
"Ctenophorus spinodomus",140.21086,-33.72854
"Pogona minor",132.28082,-30.59031
"Pogona vitticeps",140.47444,-28.30148
"Ctenophorus vadnappa",139.25961,-30.167
"Ctenophorus cristatus",132.22278,-30.91749
"Pogona vitticeps",140.89319,-27.10116
"Pogona vitticeps",137.98498,-30.27159
"Ctenophorus modestus",138.80466,-31.43873
"Pogona vitticeps",136.05531,-28.02535
"Ctenophorus pictus",140.5165,-35.65246
"Ctenophorus pictus",140.60034,-27.77482
"Ctenophorus spinodomus",140.25212,-33.54753
"Ctenophorus nuchalis",139.26444,-31.26025
"Diporiphora linga",132.24527,-30.72628
"Moloch horridus",131.55726,-30.20971
"Pogona barbata",139.78342,-35.84083
"Ctenophorus",130.04701,-28.54019
"Diporiphora linga",132.30668,-30.58954
"Ctenophorus spinodomus",140.18693,-33.96354
"Ctenophorus",140.4453,-34.90643
"Pogona vitticeps",137.76299,-29.16838
"Ctenophorus modestus",138.80466,-31.43873
"Ctenophorus",140.30435,-35.74348
"Ctenophorus spinodomus",140.1533,-33.75989
"Ctenophorus isolepis",130.04701,-28.54019
"Ctenophorus decresii",138.70356,-34.90396
"Ctenophorus pictus",140.44456,-35.69894
"Pogona barbata",138.37127,-33.64838
"Tympanocryptis lineata",140.46339,-35.76745
"Ctenophorus isolepis",135.11899,-26.762
"Ctenophorus",140.30435,-35.74348
"Ctenophorus spinodomus",139.49952,-34.31996
"Diporiphora winneckei",136.47281,-26.2288
"Ctenophorus modestus",138.96639,-34.02203
"Ctenophorus spinodomus",140.64977,-33.54548
"Gowidon longirostris",135.71637,-27.20105
"Ctenophorus nuchalis",140.65121,-31.73493
"Ctenophorus cristatus",135.86538,-33.46235
"Pogona vitticeps",138.53978,-30.6827
"Ctenophorus fionni",137.51941,-31.23981
"Gowidon longirostris",135.38183,-27.68947
"Ctenophorus modestus",139.10832,-33.40546
"Diporiphora nobbi",140.56206,-33.63882
"Amphibolurus norrisi",136.52745,-33.41081
"Tympanocryptis tetraporophora",136.04722,-28.06152
"Ctenophorus nuchalis",132.9348,-29.4255
"Ctenophorus cristatus",137.26905,-33.51921
"Ctenophorus decresii",136.65464,-35.9621
"Gowidon longirostris",135.38183,-27.68947
"Ctenophorus",136.09299,-33.77812
"Tympanocryptis intima",136.85656,-30.39748
"Ctenophorus nuchalis",136.85348,-30.39399
"Ctenophorus cristatus",135.6759,-31.96143
"Ctenophorus",140.04539,-31.43331
"Pogona vitticeps",136.86934,-30.45
"Amphibolurus norrisi",140.80202,-33.45905
"Moloch horridus",133.45305,-31.72486
"Ctenophorus nuchalis",135.40318,-26.63731
"Tympanocryptis lineata",136.81159,-30.49785
"Tympanocryptis tetraporophora",136.023,-28.48925
"Ctenophorus spinodomus",140.54775,-33.58924
"Ctenophorus",137.09213,-33.32494
"Ctenophorus spinodomus",140.49664,-33.98604
"Ctenophorus cristatus",135.03816,-32.62422
"Tympanocryptis petersi",140.92551,-32.27142
"Moloch horridus",133.40028,-31.54037
"Ctenophorus pictus",140.35287,-35.72349
"Moloch horridus",133.2967,-31.5891
"Ctenophorus maculosus",137.32924,-28.89539
"Pogona vitticeps",140.43148,-35.47412
"Ctenophorus pictus",140.15578,-27.20466
"Ctenophorus",136.09299,-33.77812
"Ctenophorus pictus",140.44574,-35.6934
"Pogona vitticeps",140.70327,-33.67379
"Ctenophorus pictus",140.67444,-27.24846
"Ctenophorus pictus",138.28742,-27.99287
"Tympanocryptis tetraporophora",135.69777,-26.67723
"Ctenophorus modestus",138.37303,-31.95435
"Tympanocryptis intima",136.8512,-30.34147
"Pogona barbata",138.48001,-35.6214
"Tympanocryptis tetraporophora",138.65322,-30.57543
"Ctenophorus modestus",139.18741,-34.42051
"Ctenophorus vadnappa",139.38285,-30.32004
"Ctenophorus pictus",140.33391,-35.92
"Tympanocryptis intima",136.86928,-30.45026
"Tympanocryptis tetraporophora",136.90578,-30.37806
"Ctenophorus pictus",131.68357,-31.37953
"Ctenophorus vadnappa",139.3417,-30.2937
"Ctenophorus modestus",139.16707,-34.41442
"Ctenophorus pictus",138.88022,-28.44181
"Pogona vitticeps",138.22927,-33.22903
"Moloch horridus",132.29564,-30.71929
"Tympanocryptis intima",136.86928,-30.45026
"Ctenophorus chapmani",134.60971,-33.21445
"Pogona vitticeps",136.92143,-30.33977
"Ctenophorus modestus",138.0511,-32.84278
"Ctenophorus mckenziei",132.18976,-31.53029
"Tympanocryptis lineata",137.59961,-27.05824
"Ctenophorus pictus",140.8113,-35.63483
"Ctenophorus modestus",138.60421,-31.54467
"Pogona vitticeps",139.90066,-28.07873
"Ctenophorus cristatus",130.04701,-28.54019
"Tympanocryptis houstoni",131.19734,-31.41181
"Ctenophorus pictus",134.85466,-33.56279
"Ctenophorus pictus",139.73249,-31.36399
"Tympanocryptis tetraporophora",139.50724,-30.13867
"Ctenophorus spinodomus",140.56206,-33.63882
"Ctenophorus spinodomus",140.73298,-33.87972
"Ctenophorus",136.14545,-33.8096
"Ctenophorus pictus",140.52806,-32.01545
"Ctenophorus pictus",137.78465,-29.14101
"Tympanocryptis tetraporophora",137.49086,-31.2668
"Pogona vitticeps",137.5403,-29.6232
"Ctenophorus pictus",136.92578,-30.40307
"Ctenophorus nuchalis",136.81159,-30.49785
"Ctenophorus spinodomus",140.73298,-33.87972
"Ctenophorus modestus",138.72596,-30.95697
"Ctenophorus pictus",140.00998,-29.20008
"Ctenophorus spinodomus",140.51024,-33.81001
"Ctenophorus nuchalis",136.89374,-30.55965
"Ctenophorus pictus",140.36522,-35.94649
"Tympanocryptis intima",140.34527,-26.38537
"Ctenophorus",140.49658,-35.87301
"Ctenophorus pictus",140.26911,-27.3747
"Ctenophorus spinodomus",140.54777,-33.58924
"Ctenophorus pictus",140.32869,-35.80199
"Diporiphora nobbi",140.15649,-33.93998
"Ctenophorus nuchalis",136.9504,-30.42814
"Ctenophorus spinodomus",140.25169,-33.54909
"Amphibolurus burnsi",140.16154,-27.44581
"Ctenophorus decresii",138.83174,-34.68006
"Ctenophorus nuchalis",136.8407,-30.37327
"Tympanocryptis tetraporophora",139.67189,-30.14286
"Ctenophorus rufescens",132.56817,-27.01719
"Pogona minor",135.52406,-32.84923
"Ctenophorus modestus",138.37348,-31.95226
"Tympanocryptis tetraporophora",137.44828,-31.30241
"Tympanocryptis intima",136.96203,-31.09989
"Ctenophorus",140.45145,-34.94022
"Ctenophorus gibba",136.1675,-29.7363
"Ctenophorus gibba",137.40998,-29.71672
"Ctenophorus",140.89139,-28.14689
"Ctenophorus spinodomus",140.65906,-33.4734
"Ctenophorus pictus",137.77321,-26.59435
"Ctenophorus isolepis",135.11899,-26.762
"Ctenophorus isolepis",129.26193,-28.50676
"Amphibolurus norrisi",139.70989,-36.09214
"Tympanocryptis tetraporophora",139.52019,-26.73904
"Pogona vitticeps",140.08749,-33.5807
"Ctenophorus",134.2912,-32.11284
"Ctenophorus pictus",136.86152,-30.43713
"Diporiphora nobbi",140.48112,-35.00003
"Ctenophorus isolepis",130.07208,-28.54239
"Ctenophorus",136.06458,-33.76295
"Ctenophorus pictus",139.92238,-28.07963
"Ctenophorus cristatus",132.20562,-30.88183
"Ctenophorus",136.86251,-30.46027
"Ctenophorus pictus",140.46406,-35.57119
"Ctenophorus pictus",140.8113,-35.63483
"Ctenophorus",135.52263,-32.85407
"Ctenophorus modestus",138.6045,-31.54411
"Tympanocryptis tetraporophora",137.68668,-29.65789
"Ctenophorus cristatus",135.70818,-33.0819
"Ctenophorus",140.45145,-34.94022
"Tympanocryptis tetraporophora",136.89631,-31.02575
"Ctenophorus nuchalis",136.8596,-30.37289
"Pogona minor",135.52263,-32.85407
"Ctenophorus",135.52263,-32.85407
"Ctenophorus nuchalis",136.94534,-30.3828
"Tympanocryptis lineata",133.58219,-29.86873
"Ctenophorus",136.06906,-33.77161
"Ctenophorus spinodomus",140.63906,-34.17322
"Ctenophorus",140.88584,-28.14133
"Moloch horridus",129.15756,-26.45611
"Moloch horridus",131.60162,-30.31419
"Gowidon longirostris",134.42117,-28.46593
"Ctenophorus",136.09299,-33.77812
"Ctenophorus pictus",140.44574,-35.6934
"Ctenophorus modestus",138.37219,-31.95346
"Pogona vitticeps",138.11032,-30.29412
"Tympanocryptis tetraporophora",137.51949,-31.32888
"Tympanocryptis tetraporophora",135.5064,-27.25543
"Ctenophorus cristatus",132.26567,-30.94308
"Ctenophorus spinodomus",140.80316,-33.97187
"Ctenophorus",136.84281,-30.3957
"Ctenophorus pictus",137.66808,-29.51152
"Ctenophorus nuchalis",138.33011,-27.80243
"Pogona vitticeps",139.85832,-36.01596
"Pogona minor",135.52263,-32.85407
"Pogona vitticeps",136.17858,-29.48275
"Diporiphora linga",132.11401,-30.53337
"Tympanocryptis intima",137.48213,-31.29887
"Pogona vitticeps",136.9504,-30.42814
"Ctenophorus",136.86928,-30.45026
"Tympanocryptis intima",139.67319,-30.15032
"Ctenophorus pictus",130.31555,-31.49269
"Ctenophorus cristatus",135.52263,-32.85407
"Pogona barbata",137.16435,-35.03598
"Ctenophorus pictus",138.48382,-34.88097
"Tympanocryptis tetraporophora",136.89127,-31.21073
"Tympanocryptis tetraporophora",135.12036,-29.29428
"Ctenophorus",140.63172,-35.64566
"Ctenophorus maculosus",137.27743,-30.20275
"Tympanocryptis intima",136.84805,-30.32667
"Diporiphora winneckei",139.69926,-27.15997
"Ctenophorus modestus",138.37546,-31.95178
"Pogona minor",135.52263,-32.85407
"Ctenophorus",140.44574,-35.6934
"Ctenophorus vadnappa",139.3417,-30.2937
"Tympanocryptis intima",136.86928,-30.45026
"Tympanocryptis intima",136.924,-30.35155
"Ctenophorus modestus",138.37687,-31.95324
"Pogona vitticeps",136.94536,-33.63157
"Pogona vitticeps",139.58866,-30.10752
"Diporiphora winneckei",138.23773,-27.85689
"Pogona vitticeps",140.80316,-33.97187
"Ctenophorus",140.74176,-35.64852
"Pogona vitticeps",138.04292,-30.02162
"Tympanocryptis tetraporophora",140.03582,-32.04065
"Ctenophorus modestus",138.01066,-32.18652
"Pogona minor",135.52263,-32.85407
"Ctenophorus",140.59611,-35.87212
"Ctenophorus",136.86152,-30.43713
"Ctenophorus decresii",136.65524,-35.96137
"Pogona barbata",138.96407,-33.93659
"Ctenophorus pictus",140.10833,-31.89211
"Ctenophorus",137.07,-33.22922
"Ctenophorus pictus",140.18498,-34.03593
"Pogona minor",135.52263,-32.85407
"Ctenophorus pictus",140.99206,-29.13766
"Ctenophorus spinodomus",140.65906,-33.4734
"Ctenophorus pictus",138.23735,-27.85651
"Moloch horridus",130.07843,-29.36187
"Ctenophorus cristatus",133.77365,-31.65935
"Ctenophorus nuchalis",136.84809,-30.32671
"Ctenophorus",137.06881,-33.32487
"Ctenophorus nuchalis",136.86152,-30.43713
"Ctenophorus pictus",133.20115,-32.13866
"Ctenophorus",139.51358,-30.64579
"Ctenophorus",140.42113,-35.71235
"Ctenophorus cristatus",131.72005,-28.53461
"Ctenophorus pictus",131.26675,-31.48238
"Ctenophorus spinodomus",140.54775,-33.58924
"Diporiphora nobbi",140.5944,-34.01855
"Ctenophorus maculosus",140.20183,-29.80684
"Ctenophorus",139.5318,-30.61251
"Ctenophorus",140.47377,-34.99371
"Pogona vitticeps",135.1812,-29.11579
"Pogona barbata",140.32869,-35.80199
"Ctenophorus pictus",131.26675,-31.48238
"Ctenophorus decresii",139.00707,-33.77462
"Ctenophorus",140.44456,-35.69894
"Ctenophorus spinodomus",140.65906,-33.4734
"Ctenophorus pictus",137.68802,-29.48587
"Ctenophorus pictus",136.89648,-35.24844
"Ctenophorus",140.42113,-35.71235
"Ctenophorus pictus",136.86251,-33.3912
"Ctenophorus decresii",138.90137,-34.71508
"Ctenophorus pictus",139.53129,-26.75992
"Tympanocryptis lineata",136.45891,-29.74647
"Pogona barbata",140.74334,-33.74231
"Ctenophorus pictus",138.48214,-34.87843
"Ctenophorus isolepis",129.87144,-27.01264
"Ctenophorus",140.42113,-35.71235
"Pogona vitticeps",139.31558,-33.8876
"Ctenophorus nuchalis",140.66617,-27.21851
"Ctenophorus modestus",138.37665,-31.95422
"Ctenophorus cristatus",135.66742,-33.048
"Ctenophorus nuchalis",136.95041,-30.4282
"Ctenophorus tjantjalka",135.77672,-29.64749
"Ctenophorus pictus",140.26911,-27.3747
"Ctenophorus pictus",137.67608,-29.50234
"Ctenophorus nuchalis",132.74465,-29.8511
"Tympanocryptis lineata",140.42113,-35.71235
"Ctenophorus cristatus",130.90658,-28.57402
"Ctenophorus nuchalis",139.56946,-30.27742
"Ctenophorus spinodomus",140.20722,-33.76317
"Ctenophorus pictus",137.51883,-26.42672
"Ctenophorus nuchalis",140.26911,-27.3747
"Ctenophorus pictus",140.36772,-35.74063
"Amphibolurus muricatus",140.96316,-38.0058
"Ctenophorus spinodomus",140.35463,-33.6828
"Ctenophorus nuchalis",136.90075,-30.38133
"Ctenophorus modestus",138.37648,-31.95439
"Ctenophorus pictus",136.89746,-30.39943
"Ctenophorus nuchalis",137.788,-30.14018
"Ctenophorus pictus",140.57579,-35.51261
"Ctenophorus modestus",138.10818,-33.0223
"Ctenophorus pictus",138.48173,-34.87578
"Ctenophorus",140.04539,-31.43331
"Ctenophorus fionni",135.93242,-34.92259
"Ctenophorus pictus",140.44923,-34.94078
"Pogona vitticeps",135.84968,-32.9083
"Ctenophorus",136.08715,-33.78603
"Ctenophorus isolepis",132.68943,-30.67751
"Moloch horridus",129.36412,-29.49001
"Ctenophorus modestus",138.11002,-33.02144
"Tympanocryptis lineata",135.8549,-34.89153
"Tympanocryptis tetraporophora",140.89298,-27.54217
"Pogona minor",135.91347,-33.46746
"Ctenophorus isolepis",132.0033,-29.89822
"Ctenophorus pictus",140.70993,-35.08726
"Ctenophorus spinodomus",140.58656,-33.99567
"Ctenophorus nuchalis",140.26359,-27.34479
"Pogona vitticeps",140.42342,-34.74324
"Ctenophorus isolepis",132.70462,-29.35501
"Ctenophorus pictus",140.57736,-33.46645
"Ctenophorus",136.09299,-33.77812
"Ctenophorus nuchalis",136.8512,-30.34147
"Pogona vitticeps",140.35463,-33.6828
"Ctenophorus modestus",138.37352,-31.95474
"Ctenophorus",135.93322,-32.95909
"Ctenophorus nuchalis",140.88306,-28.21356
"Ctenophorus chapmani",132.08395,-31.91252
"Ctenophorus modestus",138.37817,-31.95575
"Tympanocryptis tetraporophora",134.95011,-28.73681
"Tympanocryptis intima",137.98498,-30.27159
"Ctenophorus",140.35287,-35.72349
"Ctenophorus nuchalis",136.83738,-30.38255
"Ctenophorus",137.27089,-33.51785
"Ctenophorus",140.38354,-35.64638
"Tympanocryptis centralis",129.37277,-26.11692
"Tympanocryptis tetraporophora",135.16032,-29.5826
"Ctenophorus",140.44923,-34.94078
"Ctenophorus isolepis",132.21252,-29.87249
"Tympanocryptis lineata",140.35287,-35.72349
"Ctenophorus",136.83738,-30.38255
"Ctenophorus pictus",140.15578,-27.20466
"Pogona minor",135.52263,-32.85407
"Ctenophorus modestus",138.37625,-31.9518
"Ctenophorus pictus",140.34483,-35.77023
"Ctenophorus",136.85968,-30.373
"Pogona vitticeps",137.97816,-30.18212
"Ctenophorus",140.39499,-35.72777
"Ctenophorus",137.04909,-33.32609
"Ctenophorus pictus",137.43257,-28.04094
"Tympanocryptis tetraporophora",135.01673,-29.03468
"Pogona vitticeps",136.85197,-32.99485
"Ctenophorus",136.09299,-33.77812
"Ctenophorus",132.43056,-30.66783
"Ctenophorus cristatus",135.52263,-32.85407
"Ctenophorus spinodomus",139.95779,-33.85905
"Pogona vitticeps",140.12114,-34.08854
"Ctenophorus chapmani",132.05307,-31.90246
"Ctenophorus vadnappa",138.71856,-30.77895
"Ctenophorus gibba",137.27969,-29.53048
"Tympanocryptis intima",139.41555,-29.57094
"Pogona barbata",135.52269,-34.78098
"Amphibolurus norrisi",136.51734,-33.40943
"Ctenophorus",140.48727,-35.6461
"Pogona vitticeps",138.12419,-30.26623
"Pogona vitticeps",136.53371,-33.36431
"Tympanocryptis houstoni",132.20252,-30.917
"Ctenophorus modestus",138.37625,-31.9518
"Amphibolurus muricatus",140.87566,-37.18412
"Ctenophorus modestus",139.56034,-33.07589
"Ctenophorus pictus",140.48727,-35.6461
"Ctenophorus spinodomus",140.28759,-33.82589
"Tympanocryptis tetraporophora",135.50339,-27.26085
"Ctenophorus pictus",140.15578,-27.20466
"Tympanocryptis lineata",135.8549,-34.89153
"Ctenophorus spinodomus",140.18498,-34.03593
"Ctenophorus pictus",139.68722,-27.98176
"Pogona vitticeps",139.85754,-28.07704
"Ctenophorus spinodomus",140.65906,-33.4734
"Ctenophorus spinodomus",140.65906,-33.4734
"Ctenophorus nuchalis",136.83738,-30.38255
"Ctenophorus pictus",140.46495,-31.92176
"Pogona vitticeps",139.57858,-27.95297
"Ctenophorus spinodomus",140.18498,-34.03593
"Ctenophorus tjantjalka",134.37728,-28.48085
"Ctenophorus",140.89139,-28.14689
"Tympanocryptis lineata",136.86152,-30.43713
"Ctenophorus spinodomus",140.65906,-33.4734
"Tympanocryptis tetraporophora",137.39252,-29.72155
"Tympanocryptis intima",136.86928,-30.45026
"Ctenophorus cristatus",132.22278,-30.91749
"Ctenophorus pictus",140.55561,-31.9873
"Pogona nullarbor",130.6569,-31.29095
"Ctenophorus cristatus",132.22907,-30.84456
"Tympanocryptis lineata",136.86152,-30.43713
"Ctenophorus spinodomus",140.65906,-33.4734
"Ctenophorus cristatus",132.27265,-30.96956
"Ctenophorus pictus",133.14168,-32.14733
"Pogona minor",133.34713,-31.70806
"Ctenophorus spinodomus",140.1531,-33.75993
"Ctenophorus pictus",140.7434,-33.74207
"Ctenophorus gibba",136.03,-29.7264
"Ctenophorus",140.48727,-35.6461
"Pogona vitticeps",136.86042,-30.43785
"Pogona barbata",138.86584,-34.61141
"Tympanocryptis lineata",136.86928,-30.45026
"Ctenophorus isolepis",132.0033,-29.89822
"Tympanocryptis tetraporophora",138.72844,-31.4411
"Diporiphora winneckei",136.52154,-26.31902
"Ctenophorus modestus",138.11101,-33.01955
"Pogona minor",135.52263,-32.85407
"Ctenophorus modestus",138.60109,-31.53808
"Ctenophorus spinodomus",140.18694,-33.96353
"Ctenophorus pictus",136.86928,-30.45026
"Pogona vitticeps",138.18044,-34.16661
"Ctenophorus clayi",129.85821,-28.53189
"Ctenophorus isolepis",136.52154,-26.31902
"Diporiphora winneckei",138.81195,-28.41832
"Ctenophorus isolepis",130.1404,-29.55645
"Ctenophorus",140.489,-35.89786
"Ctenophorus",140.44359,-34.9312
"Ctenophorus nuchalis",138.11665,-30.78345
"Tympanocryptis tetraporophora",134.95524,-28.72327
"Pogona vitticeps",138.3628,-26.96915
"Ctenophorus nuchalis",140.66607,-27.17041
"Ctenophorus cristatus",135.28228,-33.42001
"Pogona barbata",139.96097,-33.86716
"Tympanocryptis lineata",136.80226,-30.42669
"Ctenophorus modestus",138.3766,-31.95405
"Ctenophorus spinodomus",140.61376,-34.05098
"Ctenophorus spinodomus",140.80316,-33.97187
"Ctenophorus",137.33445,-33.36377
"Ctenophorus nuchalis",135.14941,-26.8342
"Ctenophorus nuchalis",136.81159,-30.49785
"Tympanocryptis houstoni",132.21042,-30.92031
"Ctenophorus mckenziei",132.15275,-31.53001
"Ctenophorus nuchalis",136.87819,-30.43621
"Amphibolurus norrisi",139.70989,-36.09214
"Ctenophorus modestus",138.37625,-31.9518
"Ctenophorus pictus",139.67232,-27.95663
"Ctenophorus",136.09299,-33.77812
"Pogona vitticeps",136.81159,-30.49785
"Diporiphora nobbi",139.32004,-30.32093
"Ctenophorus spinodomus",140.83326,-33.12007
"Ctenophorus",137.04909,-33.32609
"Ctenophorus chapmani",131.49631,-31.48117
"Ctenophorus modestus",138.37625,-31.9518
"Ctenophorus spinodomus",140.59326,-34.01067
"Ctenophorus modestus",137.94366,-32.34221
"Ctenophorus spinodomus",140.65906,-33.4734
"Ctenophorus isolepis",136.54528,-26.31958
"Pogona barbata",137.20677,-35.18296
"Tympanocryptis intima",137.3369,-29.46093
"Ctenophorus fionni",135.69856,-31.93492
"Ctenophorus modestus",138.37625,-31.9518
"Ctenophorus modestus",138.0071,-32.20661
"Ctenophorus pictus",136.3316,-32.64828
"Ctenophorus fionni",134.59793,-33.2099
"Ctenophorus nuchalis",132.53165,-29.84665
"Ctenophorus spinodomus",140.65906,-33.4734
"Ctenophorus isolepis",137.66613,-25.53238
"Pogona vitticeps",138.22391,-33.21178
"Ctenophorus nuchalis",140.9721,-28.9974
"Ctenophorus",137.33445,-33.36377
"Ctenophorus decresii",138.70323,-34.90441
"Ctenophorus spinodomus",140.65906,-33.4734
"Ctenophorus spinodomus",140.6841,-34.0335
"Ctenophorus spinodomus",140.65906,-33.4734
"Diporiphora nobbi",140.60134,-34.03658
"Pogona vitticeps",139.32067,-30.32241
"Pogona vitticeps",137.40104,-33.07361
"Pogona vitticeps",140.59326,-34.01067
"Tympanocryptis tetraporophora",135.11402,-29.29077
"Ctenophorus spinodomus",140.12354,-33.69933
"Pogona minor",135.52263,-32.85407
"Tympanocryptis tetraporophora",137.48335,-31.29925
"Ctenophorus spinodomus",139.502,-34.32015
"Ctenophorus modestus",138.37241,-31.95267
"Tympanocryptis lineata",137.54221,-34.32107
"Ctenophorus pictus",140.26359,-27.34479
"Amphibolurus norrisi",137.19916,-33.35951
"Pogona vitticeps",135.84968,-32.9083
"Ctenophorus cristatus",135.52263,-32.85407
"Moloch horridus",131.53997,-30.24059
"Pogona minor",135.80947,-33.42591
"Ctenophorus nuchalis",136.92651,-30.35129
"Ctenophorus modestus",138.60497,-31.54269
"Ctenophorus pictus",133.9723,-32.41148
